branch,shift_sessions,log_loss,brier_score,roc_auc,accuracy,logloss_improvement_vs_baseline,brier_improvement_vs_baseline
cycle,230,0.6912830274498212,0.24906646723887,0.5066645592961382,0.5292620865139949,0.0012019595942225,0.0006069495054304
cycle,231,0.6921716069956015,0.2495064397893285,0.5025288446341079,0.5343511450381679,0.0003133800484421,0.0001669769549718
cycle,232,0.6908504821489428,0.2488572556151227,0.5047152415573468,0.544529262086514,0.0016345048951008,0.0008161611291777
cycle,233,0.6921228783204536,0.2494959484751556,0.4954164691006796,0.5241730279898219,0.0003621087235901,0.0001774682691448
cycle,234,0.6915829215847992,0.249222870633509,0.5065591907697171,0.539440203562341,0.0009020654592445,0.0004505461107914
cycle,235,0.691538151097708,0.2492115166139942,0.5035035035035036,0.5139949109414759,0.0009468359463357,0.0004619001303061
cycle,236,0.693882199150157,0.2503782234778528,0.4903587798324641,0.5190839694656488,-0.0013972121061133,-0.0007048067335523
cycle,237,0.6934802441334814,0.2501777096271789,0.4916758864127285,0.5216284987277354,-0.0009952570894377,-0.0005042928828784
cycle,238,0.6946317842008093,0.2507474077286384,0.4845108266160897,0.5165394402035624,-0.0021467971567655,-0.001073990984338
cycle,239,0.6955514344578198,0.2511875212342382,0.4850113271165903,0.5139949109414759,-0.003066447413776,-0.0015141044899377
cycle,240,0.6918961109352014,0.2493921444915106,0.499631210157526,0.5139949109414759,0.0005888761088422,0.0002812722527898
cycle,241,0.6916570874046776,0.2492661638882224,0.5022390811864497,0.5267175572519084,0.0008278996393661,0.000407252856078
cycle,242,0.692309740686943,0.2495914316151722,0.493546177756704,0.5267175572519084,0.0001752463571007,8.198512912821476e-05
cycle,243,0.6924499129354628,0.2496678259816831,0.4918075970707549,0.5318066157760815,3.507410858094584e-05,5.590762617274647e-06
cycle,244,0.6946981681972794,0.2507781575198887,0.4812707444286391,0.5241730279898219,-0.0022131811532356,-0.0011047407755882
cycle,245,0.6957117635414195,0.2512771608363597,0.475791581054739,0.5114503816793893,-0.0032267764973757,-0.0016037440920592
cycle,246,0.6940898704753666,0.2504771962516069,0.4937832569411517,0.5038167938931297,-0.0016048834313229,-0.0008037795073065
cycle,247,0.6956536167444392,0.2512321589114357,0.485090353511406,0.5216284987277354,-0.0031686297003954,-0.0015587421671352
cycle,248,0.6958726645568581,0.2513476941923312,0.4839576418523787,0.5343511450381679,-0.0033876775128144,-0.0016742774480307
cycle,249,0.6941605896334255,0.2505018056095499,0.4959433117327854,0.5216284987277354,-0.0016756025893818,-0.0008283888652494
cycle,250,0.6928296687284856,0.2498398220956772,0.4992360781834466,0.5216284987277354,-0.0003446816844419,-0.0001664053513767
cycle,251,0.6924805351822358,0.2496746063209474,0.4997365786839471,0.5190839694656488,4.451861807863722e-06,-1.1895766470482183e-06
cycle,252,0.6931492047544587,0.2499908905314956,0.4984721563668933,0.544529262086514,-0.000664217710415,-0.0003174737871952
ziping,5,0.6951277628772321,0.2509642605555497,0.4723671039460513,0.5165394402035624,-0.0026427758331887,-0.0012908438112493
ziping,6,0.691789004998875,0.249325626856486,0.5023971339760813,0.5139949109414759,0.0006959820451684,0.0003477898878143
ziping,7,0.6938666024105875,0.2503620591472746,0.4770823455033982,0.5216284987277354,-0.0013816153665441,-0.0006886424029742
ziping,8,0.6923106276685324,0.2495739826056237,0.4905958590169116,0.5267175572519084,0.000174359375511,9.943413867660732e-05
ziping,9,0.6921130525774831,0.2494804036398843,0.4875138296190927,0.5419847328244275,0.0003719344665602,0.0001930131044159
ziping,10,0.6964539830178655,0.2516294125909549,0.4738949475791581,0.5012722646310432,-0.0039689959738221,-0.0019559958466546
ziping,11,0.6912696096622439,0.2490574235824997,0.4972867604446551,0.5368956743002544,0.0012153773817994,0.0006159931618006
ziping,12,0.6951903433574727,0.2510106599630016,0.4754227912122649,0.5038167938931297,-0.0027053563134292,-0.0013372432187013
ziping,13,0.6921244861418849,0.2494882926370862,0.4869343027237764,0.5470737913486005,0.0003605009021584,0.000185124107214
ziping,14,0.6902401475369659,0.2485384211576685,0.5114061429850904,0.539440203562341,0.0022448395070774,0.0011349955866318
ziping,15,0.6964770682094743,0.2516424755046619,0.4666508613877035,0.5139949109414759,-0.0039920811654309,-0.0019690587603615
ziping,16,0.6939984725347151,0.2504193043123288,0.4877245666719351,0.5216284987277354,-0.0015134854906717,-0.0007458875680285
ziping,17,0.69288016914211,0.2498554956542412,0.4917285706759391,0.5139949109414759,-0.0003951820980666,-0.0001820789099409
ziping,18,0.6968439482409204,0.2518417238970483,0.4584584584584584,0.5063613231552163,-0.004358961196877,-0.0021683071527479
ziping,19,0.6905498506845266,0.2487140856935662,0.5060323481376113,0.5419847328244275,0.0019351363595168,0.0009593310507341
ziping,20,0.694019058612877,0.2504192797645256,0.4854854854854856,0.5343511450381679,-0.0015340715688336,-0.0007458630202253
ziping,21,0.6991499000022454,0.2529645476948145,0.453953953953954,0.5114503816793893,-0.006664912958202,-0.0032911309505141
ziping,22,0.6958569603309858,0.2513300256074102,0.467335756809441,0.5216284987277354,-0.0033719732869423,-0.0016566088631098
ziping,23,0.6959968526546608,0.2514084110717928,0.4718139191823403,0.5089058524173028,-0.0035118656106174,-0.0017349943274925
ziping,24,0.698274123082646,0.2525287357738324,0.4638322533059375,0.5089058524173028,-0.0057891360386026,-0.002855319029532
ziping,25,0.6955408839219599,0.2511788783202238,0.4734734734734734,0.5063613231552163,-0.0030558968779165,-0.0015054615759235
ziping,26,0.6961613727435972,0.2514968721349355,0.4638322533059376,0.5038167938931297,-0.0036763856995538,-0.0018234553906351
ziping,27,0.6963188479536,0.2515801304628349,0.4565618249828777,0.5089058524173028,-0.0038338609095566,-0.0019067137185346
ziping,28,0.696363391255026,0.251590394281027,0.4646225172540962,0.5216284987277354,-0.0038784042109826,-0.0019169775367267
ziping,29,0.6942931784314349,0.2505703006170091,0.4806912175333228,0.5216284987277354,-0.0018081913873915,-0.0008968838727087
ziping,30,0.693518589273753,0.2501654221796732,0.4870133291185923,0.5368956743002544,-0.0010336022297096,-0.0004920054353728
ziping,31,0.6949851200836947,0.2509025296183682,0.4771613718982139,0.5038167938931297,-0.0025001330396513,-0.0012291128740678
ziping,32,0.6921171328509074,0.249477485629039,0.4981560507876297,0.5241730279898219,0.000367854193136,0.0001959311152612
ziping,33,0.6893130748971549,0.248092738787683,0.5216268900479427,0.5521628498727735,0.0031719121468885,0.0015806779566172
ziping,34,0.6864648967429134,0.2466763945379486,0.5346925873241662,0.544529262086514,0.0060200903011299,0.0029970222063517
ziping,35,0.693312893971706,0.2500847655098953,0.4858806174595648,0.5038167938931297,-0.0008279069276626,-0.000411348765595
ziping,36,0.6937649509988117,0.2503083632274867,0.4863284336968547,0.5190839694656488,-0.0012799639547683,-0.0006349464831863
ziping,37,0.6936105511115228,0.2502236079996774,0.4937305726779411,0.5267175572519084,-0.0011255640674794,-0.0005501912553771
ziping,38,0.6902773250694314,0.248574011593343,0.499631210157526,0.5292620865139949,0.0022076619746119,0.0010994051509573
ziping,39,0.692506609241177,0.2496719476202807,0.4934408092302829,0.5343511450381679,-2.1622197133641663e-05,1.46912401963184e-06
ziping,40,0.6936538560480457,0.2502469412235247,0.4920973605184132,0.5114503816793893,-0.0011688690040023,-0.0005735244792243
ziping,41,0.6928013556043391,0.2498326372783234,0.4852220641694325,0.5190839694656488,-0.0003163685602957,-0.000159220534023
ziping,42,0.6931809500154609,0.2499924767983106,0.4893050945682525,0.5368956743002544,-0.0006959629714174,-0.0003190600540103
ziping,43,0.6943065369429068,0.2505842459868351,0.480164374901217,0.5292620865139949,-0.0018215498988634,-0.0009108292425347
ziping,44,0.6915631143485492,0.2492178107839937,0.5033717928454771,0.5165394402035624,0.0009218726954941,0.0004556059603065
ziping,45,0.692061021706769,0.2494653015080468,0.4985248406301038,0.5216284987277354,0.0004239653372744,0.0002081152362534
ziping,46,0.6932989351400466,0.2500680801370833,0.4971550497866288,0.5165394402035624,-0.0008139480960032,-0.0003946633927829
ziping,47,0.6921642813823566,0.2495092754091634,0.5015278436331068,0.5368956743002544,0.0003207056616867,0.0001641413351368
ziping,48,0.6953549292725797,0.2510917614688693,0.4711290237606027,0.5114503816793893,-0.0028699422285363,-0.0014183447245689
ziping,49,0.6931863416668363,0.2500168350590834,0.4849059585901691,0.5190839694656488,-0.0007013546227929,-0.0003434183147831
ziping,50,0.694516996295013,0.2506910522786835,0.4772667404246351,0.5063613231552163,-0.0020320092509695,-0.0010176355343831
ziping,51,0.6980536068423462,0.2524386248871405,0.4494231073178441,0.4936386768447837,-0.0055686197983028,-0.0027652081428402
ziping,52,0.6956110135047668,0.2512211349832793,0.4739212897107634,0.5139949109414759,-0.0031260264607234,-0.0015477182389789
ziping,53,0.6940254682919271,0.2504468620711872,0.4813497708234551,0.5343511450381679,-0.0015404812478837,-0.0007734453268868
ziping,54,0.6959795759055377,0.2514243109319303,0.4713924450766556,0.5063613231552163,-0.0034945888614943,-0.00175089418763
ziping,55,0.699093983308614,0.2529401088737205,0.4527949001633212,0.5216284987277354,-0.0066089962645706,-0.0032666921294202
ziping,56,0.6958763712609485,0.2513731137458597,0.4618565934355408,0.4910941475826972,-0.0033913842169051,-0.0016996970015594
ziping,57,0.699295420773522,0.25305094325441,0.448316737790422,0.4707379134860051,-0.0068104337294786,-0.0033775265101096
ziping,58,0.6959642868769031,0.2514220129945644,0.4630683314893841,0.4910941475826972,-0.0034792998328597,-0.001748596250264
ziping,59,0.6962575194969884,0.251547276990559,0.4769242927137664,0.5139949109414759,-0.003772532452945,-0.0018738602462587
ziping,60,0.6938644572806112,0.2503520620334108,0.4750540013697908,0.5343511450381679,-0.0013794702365678,-0.0006786452891104
ziping,61,0.6965204736508077,0.2516816824739517,0.4650439913597808,0.5063613231552163,-0.0040354866067643,-0.0020082657296514
ziping,62,0.6936561828249838,0.2502543410246049,0.4854328012222749,0.5190839694656488,-0.0011711957809403,-0.0005809242803045
ziping,63,0.6962609936113232,0.2515427010345427,0.4692323902850218,0.5343511450381679,-0.0037760065672798,-0.0018692842902424
ziping,64,0.7000793633000152,0.253439040106049,0.4422317053896001,0.5114503816793893,-0.0075943762559718,-0.0037656233617486
ziping,65,0.6924717829553478,0.2496727864597434,0.494915968600179,0.5267175572519084,1.3204088695539797e-05,6.302845568795234e-07
ziping,66,0.6955698778443438,0.2512018577446299,0.4758179231863442,0.5114503816793893,-0.0030848908003003,-0.0015284410003295
ziping,67,0.6905472872028421,0.248724195340411,0.4999209736051841,0.5470737913486005,0.0019376998412012,0.0009492214038892
ziping,68,0.6971920409622506,0.2520226103517914,0.4575101417206681,0.4961832061068702,-0.0047070539182072,-0.0023491936074911
ziping,69,0.6917399181707452,0.2493077490688592,0.4790580053737949,0.5318066157760815,0.0007450688732981,0.0003656676754411
ziping,70,0.6940907635960508,0.250465223983467,0.4806121911385069,0.5190839694656488,-0.0016057765520074,-0.0007918072391666
ziping,71,0.7007024958807931,0.2537383111813807,0.4310889837205627,0.4885496183206106,-0.0082175088367497,-0.0040648944370803
ziping,72,0.6937572170247003,0.2503010274336362,0.4842210631684315,0.539440203562341,-0.0012722299806569,-0.0006276106893358
ziping,73,0.6934429398902742,0.2501542416962841,0.4786628733997154,0.5343511450381679,-0.0009579528462307,-0.0004808249519837
ziping,74,0.6944216839714803,0.2506314743694177,0.4741056846320004,0.5114503816793893,-0.0019366969274369,-0.0009580576251174
ziping,75,0.6915983345348314,0.2492250299990001,0.4907275696749381,0.5241730279898219,0.0008866525092119,0.0004483867453001
ziping,76,0.6958579946689857,0.2513249836504109,0.4840103261155893,0.5089058524173028,-0.0033730076249423,-0.0016515669061105
ziping,77,0.690375735570799,0.2486131207365358,0.5027132395553449,0.5597964376590331,0.0021092514732443,0.0010602960077644
ziping,78,0.6926491045933998,0.2497471450867558,0.4860913545124071,0.55470737913486,-0.0001641175493564,-7.372834245553128e-05
ziping,79,0.6919784298719205,0.2494247644350511,0.4890680153838049,0.5216284987277354,0.0005065571721228,0.0002486523092492
ziping,80,0.6936675185648865,0.2502672318402434,0.4852747484326432,0.5292620865139949,-0.0011825315208431,-0.000593815095943
ziping,81,0.6930938244236066,0.2499570106962609,0.4927559138085454,0.5419847328244275,-0.0006088373795631,-0.0002835939519605
ziping,82,0.6962247947200126,0.2515219571986314,0.4659659659659659,0.5139949109414759,-0.0037398076759692,-0.0018485404543311
ziping,83,0.6903959128204761,0.248633084455966,0.5071387176650335,0.5419847328244275,0.0020890742235673,0.0010403322883342
ziping,84,0.6947436676274276,0.2508015488126905,0.4699963121015753,0.4936386768447837,-0.0022586805833841,-0.0011281320683902
ziping,85,0.6915841233983919,0.2492342887673936,0.4913334387018597,0.5038167938931297,0.0009008636456514,0.0004391279769066
ziping,86,0.6948780554294453,0.2508440989371231,0.4814551393498761,0.544529262086514,-0.0023930683854018,-0.0011706821928228
ziping,87,0.6900755248109305,0.2484601782822707,0.5116695643011432,0.5419847328244275,0.0024094622331128,0.0012132384620295
ziping,88,0.6952163926189725,0.2510376270259677,0.4668615984405458,0.4961832061068702,-0.0027314055749291,-0.0013642102816674
ziping,89,0.6932577530192447,0.2500586229801237,0.4900426742532006,0.5216284987277354,-0.0007727659752013,-0.0003852062358233
ziping,90,0.6926447294287392,0.2497735201451847,0.4830620093777988,0.4885496183206106,-0.0001597423846958,-0.0001001034008843
ziping,91,0.6904000524834927,0.2486265131324118,0.5102470891944576,0.544529262086514,0.0020849345605506,0.0010469036118884
ziping,92,0.693936386984785,0.2503955406498184,0.4875401717506981,0.5012722646310432,-0.0014513999407416,-0.0007221239055181
ziping,93,0.6919736187077348,0.249416901036771,0.4989199726041832,0.5089058524173028,0.0005113683363086,0.0002565157075293
ziping,94,0.6964640249849504,0.2516240695210979,0.4842737474316421,0.5089058524173028,-0.003979037940907,-0.0019506527767976
ziping,95,0.6931160332764772,0.2500065154400481,0.4836942205363258,0.5114503816793893,-0.0006310462324338,-0.0003330986957478
ziping,96,0.6948984544100437,0.250849298540118,0.4899636478583847,0.5089058524173028,-0.0024134673660003,-0.0011758817958176
ziping,97,0.6920952253780809,0.2494710784983653,0.4998946314735788,0.5318066157760815,0.0003897616659624,0.0002023382459349
ziping,98,0.6980621011858167,0.25243238063668,0.4652810705442284,0.4936386768447837,-0.0055771141417733,-0.0027589638923796
ziping,99,0.694827380208693,0.2508377545074354,0.4827722459301407,0.4987277353689567,-0.0023423931646495,-0.001164337763135
ziping,100,0.6945068377813644,0.2506731979533011,0.4832200621674306,0.5063613231552163,-0.0020218507373209,-0.0009997812090007
ziping,101,0.6941869128523727,0.2505128583551901,0.4895158316210948,0.5267175572519084,-0.0017019258083292,-0.0008394416108898
ziping,102,0.6952523664989576,0.2510465317269786,0.4821927190348243,0.5114503816793893,-0.0027673794549142,-0.0013731149826782
ziping,103,0.6924512419882709,0.2496541403304782,0.5061640587956378,0.5318066157760815,3.3745055772471666e-05,1.927641382212797e-05
ziping,104,0.6944515538076536,0.2506401621533304,0.4873821189610663,0.5419847328244275,-0.0019665667636101,-0.00096674540903
ziping,105,0.693459875276884,0.2501598680310775,0.4808756124545598,0.5267175572519084,-0.0009748882328406,-0.0004864512867772
ziping,106,0.6925985196876332,0.2497210393561821,0.5002897634476582,0.5470737913486005,-0.0001135326435898,-4.762261188176464e-05
ziping,107,0.6908611220705314,0.248864588941525,0.5017122385543438,0.539440203562341,0.0016238649735119,0.0008088278027753
ziping,108,0.6899003883356386,0.2483870399990743,0.5123544597228807,0.5038167938931297,0.0025845987084047,0.0012863767452259
ziping,109,0.6922495344623982,0.2495464666844749,0.4964174701016806,0.5267175572519084,0.0002354525816451,0.0001269500598254
ziping,110,0.6903475282693445,0.2486114993979657,0.5169643327538065,0.5267175572519084,0.0021374587746988,0.0010619173463345
ziping,111,0.6923965665512367,0.2496166748919532,0.5017385806859491,0.5318066157760815,8.842049280666231e-05,5.67418523471086e-05
ziping,112,0.691537106451977,0.2492014098557379,0.4999473157367894,0.5216284987277354,0.0009478805920664,0.0004720068885623
ziping,113,0.6933549405529451,0.2501045283522588,0.4832990885622464,0.5063613231552163,-0.0008699535089017,-0.0004311116079585
ziping,114,0.6891203923170894,0.2479960689815481,0.5119856698804068,0.544529262086514,0.0033645947269539,0.0016773477627521
ziping,115,0.6952408474953757,0.2510511467574842,0.4694958116010748,0.5038167938931297,-0.0027558604513323,-0.0013777300131838
ziping,116,0.6909722527815376,0.2489207579580141,0.5021337126600285,0.55470737913486,0.0015127342625057,0.0007526587862861
ziping,117,0.6937667926547596,0.2503154276630681,0.4800590063747958,0.5318066157760815,-0.0012818056107162,-0.0006420109187678
ziping,118,0.6940738507803897,0.2504656322041064,0.4932037300458353,0.5139949109414759,-0.0015888637363463,-0.000792215459806
ziping,119,0.691135563412976,0.2490033386458608,0.4994731573678942,0.5241730279898219,0.0013494236310673,0.0006700780984394
ziping,120,0.6941704929966506,0.2505140628610426,0.4897002265423318,0.4987277353689567,-0.0016855059526071,-0.0008406461167423
ziping,121,0.6931536422191112,0.2500040485495738,0.4892787524366472,0.5241730279898219,-0.0006686551750678,-0.0003306318052734
ziping,122,0.6901845321771238,0.2485312634997771,0.5049523207417945,0.5267175572519084,0.0023004548669195,0.0011421532445232
ziping,123,0.6943955266841977,0.250638135515481,0.4770296612401875,0.4987277353689567,-0.0019105396401543,-0.0009647187711806
ziping,124,0.6944781769148377,0.2506677911619213,0.4796375322691112,0.5241730279898219,-0.0019931898707943,-0.0009943744176209
ziping,125,0.6954994429227667,0.2511796659114998,0.4672567304146251,0.4910941475826972,-0.0030144558787232,-0.0015062491671995
ziping,126,0.6919029207493296,0.2493913518371969,0.5089299826141931,0.5165394402035624,0.0005820662947138,0.0002820649071034
ziping,127,0.6901210078243148,0.248488890053732,0.5097465886939572,0.5267175572519084,0.0023639792197285,0.0011845266905682
ziping,128,0.6933774162265617,0.2501107162656541,0.4881196986460144,0.5241730279898219,-0.0008924291825183,-0.0004372995213537
ziping,129,0.6946689071584352,0.2507611726592787,0.4907802539381487,0.5216284987277354,-0.0021839201143918,-0.0010877559149783
ziping,130,0.6898451476789484,0.2483683581655899,0.514014014014014,0.5674300254452926,0.0026398393650949,0.0013050585787103
ziping,131,0.6927091763995555,0.249799710890177,0.488251409304041,0.5139949109414759,-0.0002241893555121,-0.0001262941458766
ziping,132,0.6935635477452177,0.2501969740181352,0.4954954954954955,0.5114503816793893,-0.0010785607011742,-0.0005235572738349
ziping,133,0.6932271573811778,0.2500445442155263,0.488435804225278,0.5267175572519084,-0.0007421703371344,-0.0003711274712259
ziping,134,0.6906433625986529,0.248737484699127,0.5145935409093304,0.5470737913486005,0.0018416244453904,0.0009359320451732
ziping,135,0.6929869293964545,0.2499248781913061,0.4908856224645698,0.5267175572519084,-0.000501942352411,-0.0002514614470058
ziping,136,0.6910186024575219,0.2489388203168036,0.5082187450608503,0.5292620865139949,0.0014663845865214,0.0007345964274966
ziping,137,0.6957774471636373,0.2512933359450661,0.4686528633897055,0.5139949109414759,-0.0032924601195939,-0.0016199192007658
ziping,138,0.6921431974985028,0.2494961095968048,0.4980243401296033,0.5419847328244275,0.0003417895455405,0.0001773071474955
ziping,139,0.6959527025225567,0.2513869671576956,0.4765028186080818,0.4936386768447837,-0.0034677154785133,-0.0017135504133952
ziping,140,0.6953861993327877,0.2511190384812503,0.4713924450766555,0.5089058524173028,-0.0029012122887442,-0.0014456217369499
ziping,141,0.6921625565430226,0.2494931268243601,0.5081133765344291,0.539440203562341,0.0003224305010207,0.0001802899199401
ziping,142,0.6927516158361148,0.2498024641656113,0.4895421737527,0.5114503816793893,-0.0002666287920713,-0.000129047421311
ziping,143,0.695780375698342,0.2512907517368413,0.4817185606659291,0.5241730279898219,-0.0032953886542985,-0.001617334992541
ziping,144,0.692172261500843,0.2495067727770349,0.4982877614456562,0.5190839694656488,0.0003127255432003,0.0001666439672653
ziping,145,0.6943957692660607,0.2506189987040607,0.4850376692481956,0.4834605597964376,-0.0019107822220173,-0.0009455819597603
ziping,146,0.6917624242309018,0.2492967431416131,0.5017649228175545,0.539440203562341,0.0007225628131415,0.0003766736026871
ziping,147,0.6932355419026074,0.2500462603453263,0.4995785258943153,0.5241730279898219,-0.000750554858564,-0.000372843601026
ziping,148,0.691636920038569,0.2492334998590422,0.5030556872662136,0.5318066157760815,0.0008480670054743,0.0004399168852581
ziping,149,0.692836988646784,0.249847111865912,0.4887782519361466,0.5089058524173028,-0.0003520016027406,-0.0001736951216116
ziping,150,0.6948322029293825,0.25083097609476,0.4758706074495548,0.5292620865139949,-0.0023472158853391,-0.0011575593504597
ziping,151,0.6930417376065892,0.2499326592219974,0.4966545492861282,0.5216284987277354,-0.0005567505625457,-0.0002592424776971
ziping,152,0.6919629774685471,0.2494115388194847,0.4887782519361466,0.5089058524173028,0.0005220095754963,0.0002618779248156
ziping,153,0.6923334254139071,0.2496054161984608,0.48316737790422,0.5114503816793893,0.0001515616301362,6.800054583949722e-05
ziping,154,0.6921123451975392,0.2494798172789736,0.505005005005005,0.5089058524173028,0.0003726418465042,0.0001935994653267
ziping,155,0.6946355237459465,0.2507293490810115,0.4869343027237764,0.5241730279898219,-0.0021505367019031,-0.0010559323367111
ziping,156,0.6937625097658776,0.2502997217223805,0.4736842105263157,0.5267175572519084,-0.0012775227218342,-0.0006263049780801
ziping,157,0.693255321914007,0.2500327676938725,0.4965228386281017,0.5368956743002544,-0.0007703348699635,-0.0003593509495722
ziping,158,0.6936181139526074,0.2502322601293254,0.4893314366998578,0.5165394402035624,-0.001133126908564,-0.000558843385025
ziping,159,0.6960312143714196,0.2514365062743551,0.4654127812022549,0.5216284987277354,-0.0035462273273761,-0.0017630895300547
ziping,160,0.6950431388167778,0.2509268582992103,0.4783204256888467,0.5292620865139949,-0.0025581517727344,-0.00125344155491
ziping,161,0.6920196584570589,0.2494436432040949,0.4901480427796217,0.4987277353689567,0.0004653285869844,0.0002297735402053
ziping,162,0.6901191173621122,0.2484903246286228,0.5105631947737211,0.5267175572519084,0.0023658696819311,0.0011830921156775
ziping,163,0.6925172869305724,0.2496581286806837,0.4951003635214162,0.5292620865139949,-3.229988652897475e-05,1.5288063616614167e-05
ziping,164,0.6906628608156951,0.2487633031191601,0.5061640587956378,0.5318066157760815,0.0018221262283483,0.0009101136251401
ziping,165,0.6932566965733747,0.2500398902023292,0.4799009535851641,0.5267175572519084,-0.0007717095293313,-0.0003664734580289
ziping,166,0.6911765329817516,0.2490173662963011,0.5060060060060061,0.5292620865139949,0.0013084540622917,0.0006560504479991
ziping,167,0.6928633058266326,0.2498592229001307,0.48680259206575,0.5089058524173028,-0.0003783187825892,-0.0001858061558303
ziping,168,0.6916426867343964,0.2492575372253901,0.4895948580159107,0.5165394402035624,0.0008423003096469,0.0004158795189101
ziping,169,0.694857476919996,0.2508455731115379,0.4790053211105842,0.4987277353689567,-0.0023724898759526,-0.0011721563672376
ziping,170,0.6936770830189161,0.2502488197128663,0.4865918550129076,0.5216284987277354,-0.0011920959748726,-0.0005754029685659
ziping,171,0.6926621800932594,0.2497505213745754,0.4973921289710763,0.5343511450381679,-0.000177193049216,-7.710463027513215e-05
ziping,172,0.6914423796400285,0.2491375923598141,0.4984458142352879,0.5292620865139949,0.0010426074040148,0.0005358243844861
ziping,173,0.6877028746839213,0.2473004557784566,0.5267372635793688,0.5572519083969466,0.004782112360122,0.0023729609658436
ziping,174,0.6944644816061453,0.2506316724582965,0.4809282967177704,0.5216284987277354,-0.0019794945621018,-0.0009582557139962
ziping,175,0.6929080937795956,0.2498743703033898,0.4973131025762605,0.5241730279898219,-0.0004231067355522,-0.0002009535590895
ziping,176,0.6915846195730312,0.2492079700056924,0.5038986354775828,0.544529262086514,0.0009003674710121,0.0004654467386078
ziping,177,0.695034202613562,0.250934206787486,0.4759232917127654,0.5216284987277354,-0.0025492155695185,-0.0012607900431856
ziping,178,0.6916043116386061,0.2492257296791218,0.4993941309730783,0.5216284987277354,0.0008806754054372,0.0004476870651785
ziping,179,0.6961880246376886,0.2514938007851673,0.4747642379221327,0.5165394402035624,-0.0037030375936452,-0.0018203840408669
ziping,180,0.6916199471027847,0.2492318554820909,0.4965228386281017,0.5368956743002544,0.0008650399412586,0.0004415612622094
ziping,181,0.693764180025275,0.2502924723581126,0.4912017280438333,0.5190839694656488,-0.0012791929812315,-0.0006190556138123
ziping,182,0.6932338573276988,0.2500359292614518,0.4863020915652494,0.5470737913486005,-0.0007488702836554,-0.0003625125171514
ziping,183,0.6949682696821977,0.250894214468718,0.479163373900216,0.5038167938931297,-0.0024832826381543,-0.0012207977244177
ziping,184,0.6953842871544136,0.2511014901154206,0.4698909435751541,0.4987277353689567,-0.0028993001103702,-0.0014280733711202
ziping,185,0.6932173517185066,0.2500328692106699,0.4858542753279595,0.5089058524173028,-0.0007323646744632,-0.0003594524663695
ziping,186,0.6934192765394891,0.2501440969036236,0.4812444022970339,0.5343511450381679,-0.0009342894954457,-0.0004706801593232
ziping,187,0.6901785073676876,0.2485218677646046,0.5123281175912755,0.5267175572519084,0.0023064796763557,0.0011515489796956
ziping,188,0.6945468737360777,0.2506952106215859,0.4773194246878457,0.5267175572519084,-0.0020618866920343,-0.0010217938772855
ziping,189,0.6927002811887853,0.2497861800917762,0.4801907170328222,0.5139949109414759,-0.0002152941447419,-0.0001127633474758
ziping,190,0.6929968684525812,0.2499159575470233,0.4845898530109056,0.5343511450381679,-0.0005118814085378,-0.000242540802723
ziping,191,0.6976998541695603,0.2522500749798726,0.4708129181813393,0.5089058524173028,-0.0052148671255168,-0.0025766582355722
ziping,192,0.6921484763588998,0.2495009113725721,0.4938622833359676,0.5012722646310432,0.0003365106851436,0.0001725053717281
ziping,193,0.6947219661508587,0.2507904610713622,0.4723144196828407,0.4961832061068702,-0.0022369791068153,-0.0011170443270618
ziping,194,0.6933820237846644,0.2501190170342225,0.4782677414256362,0.5190839694656488,-0.000897036740621,-0.0004456002899222
ziping,195,0.6964695199048733,0.2516124509853798,0.469337758811443,0.5165394402035624,-0.0039845328608298,-0.0019390342410794
ziping,196,0.6914620765986096,0.2491738163372846,0.5004214741056847,0.544529262086514,0.0010229104454337,0.0004996004070157
ziping,197,0.6918717388812062,0.2493590109977865,0.5049523207417944,0.5216284987277354,0.0006132481628371,0.0003144057465137
ziping,198,0.6923525250130174,0.2496086276117035,0.4878562773299615,0.5216284987277354,0.000132462031026,6.478913259674868e-05
ziping,199,0.6943308555758979,0.2505806888767273,0.4770033191085822,0.5190839694656488,-0.0018458685318545,-0.000907272132427
ziping,200,0.6947700115048788,0.2508091796673791,0.4770823455033981,0.5165394402035624,-0.0022850244608354,-0.0011357629230787
ziping,201,0.6933188875290142,0.2500839898908003,0.4923871239660713,0.5318066157760815,-0.0008339004849707,-0.0004105731465
ziping,202,0.6902158356966084,0.2485541210982564,0.5021073705284231,0.5674300254452926,0.0022691513474349,0.0011192956460439
ziping,203,0.6917994468373128,0.2493147328338454,0.5001580527896318,0.5318066157760815,0.0006855402067306,0.0003586839104548
ziping,204,0.697511799638639,0.2521375892182421,0.4698382593119435,0.5190839694656488,-0.0050268125945955,-0.0024641724739417
ziping,205,0.6944479734376391,0.2506467410451912,0.4889626468573837,0.5038167938931297,-0.0019629863935957,-0.0009733243008909
ziping,206,0.695611229593455,0.2512260479101881,0.467520151730678,0.5114503816793893,-0.0031262425494116,-0.0015526311658878
ziping,207,0.6942314641250931,0.2505335055978508,0.4753174226858437,0.5114503816793893,-0.0017464770810496,-0.0008600888535504
ziping,208,0.692833202762758,0.2498360059964058,0.4910700173858068,0.5343511450381679,-0.0003482157187145,-0.0001625892521055
ziping,209,0.6896280468248759,0.2482499044622823,0.5106158790369316,0.5623409669211196,0.0028569402191674,0.001423512282018
